Unnamed: 0,lon,lat,hh,cluster,year,prov,dist,gyga_cz,sgrids_clay,sgrids_silt,sgrids_sand,sgrids_type,sgrids_ph,sgrids_hp,aez_zones,aez_descr,aez_class,hh_size,relationship_head,gender,age,education,marital_status,labour_days_farmwork,labour_days_offarmwork,dont_know,no_title,title,fsize_ha1,title_perc,fallow,other_tenure,own_cult,rented_in,rented_out,fsize_ha2,own_cult_perc,fallow_perc,Cashew nut,Coffee,Greengram,Kenaf,Soya beans,cash,cassava,cereal,legume,maize,other_crop,rice,root_tuber,cultland_ha,maize_perc,cassava_perc,rice_perc,totfert_kg,maizeprod_kg,cassava_50kgbag,maize_sales_kg,maize_sales_zwm,hirlab_cost_ZMW,cattle,smallrum,tlu,assets_zwb,cash_zwb,cash_food_perc,any_business_yesno,offarmwork_yesno,mz_purchase_zwb
3200,25.76765,-17.14583,24,9047,2015,Southern,Kazungula,7201.0,15.3089320599735,8.659799641296361,75.91796106967509,sandy_loam,6.17630061888172,0.131559012770121,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,12,Head,Male,47.0,Certificate/Diploma,Monogamously married,Less than 20 days,More to other activities,0.0,6.145,0.0,6.145,0.0,0.0,0.02,6.125,0.0,0.0,6.145,99.67453213995118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.125,6.125,81.63265306122449,0.0,0.0,1000.0,15065.0,0.0,13800.0,16800.0,,21.0,6.0,24.0,73300.0,0.0,0.0,No,Yes,0.0
3201,25.767666092142502,-17.1457977918908,24,9047,2019,Southern,Kazungula,7201.0,15.3089320599735,8.659799641296361,75.91796106967509,sandy_loam,6.17630061888172,0.131559012770121,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,12,Head,Male,51.0,Certificate/Diploma,Monogamously married,20 days or more,More to farm work,0.0,8.504999999888241,0.0,8.504999999888241,0.0,0.0,0.004999999888241291,8.5,0.0,0.0,8.504999999888241,99.94121105363543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,0.0,0.0,0.0,8.5,94.11764705882354,0.0,0.0,1650.0,20125.0,0.0,17250.0,17999.999821186066,1250.0,25.0,7.0,28.56,138150.0,0.0,0.0,No,Yes,0.0
3202,25.76817,-13.06904,237,8016,2012,NorthWestern,Kabompo,7501.0,38.6744171653018,19.7043091323278,41.9673410688975,clay_loam,5.3175926738214505,0.9100488132866659,III,Northern High Rainfall Zone,Relative Food Se,2,Head,Female,66.0,None,Widowed,,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,345.0,360000.0,,0.0,2.0,0.64,5320000.0,300000.0,0.0,No,No,0.0
3203,25.76878,-17.151139999999998,21,9047,2012,Southern,Kazungula,7201.0,15.438774354393301,8.630841572929139,75.8115050197835,sandy_loam,6.1230494692212805,0.136989813933313,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,5,Head,Male,28.0,Standard 2; Grade 3,Monogamously married,,,0.0,1.2025000000000001,0.0,1.2025000000000001,0.0,0.0,0.0,1.2025000000000001,0.0,0.0,1.2025000000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2025,1.0,0.0,0.0,0.0,1.2025000000000001,83.16008316008315,0.0,0.0,0.0,1005.0,0.0,100.5,60000.0,,0.0,0.0,0.2,200000.0,0.0,0.0,No,No,141913.04347826086
3204,25.7688926998526,-17.151502096094198,21,9047,2019,Southern,Kazungula,7201.0,14.129775323584198,8.756962781768,77.1399963221713,sandy_loam,6.01878866810045,0.156591915926116,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,7,Head,Male,35.0,Standard 3; Grade 4,Monogamously married,20 days or more,More to farm work,0.0,2.655000001192093,0.0,2.655000001192093,0.0,0.0,0.0,2.655000001192093,0.0,0.0,2.655000001192093,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,0.4050000011920929,0.0,0.0,2.655000001192093,75.32956682116767,0.0,0.0,0.0,2817.5,0.0,575.0,999.9999672174454,,0.0,0.0,0.38,1800.0,0.0,0.0,Yes,No,0.0
3205,25.7706955634058,-17.141770161688303,13,9047,2019,Southern,Kazungula,7201.0,15.6415730565409,8.60705316847552,75.9793374457082,sandy_loam,6.1148146484787,0.109631916535482,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,11,Head,Female,29.0,None,Polygamously married,20 days or more,More to farm work,0.0,1.75,0.0,1.75,0.0,0.0,0.0,1.75,0.0,0.0,1.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,1.75,57.142857142857146,0.0,0.0,0.0,1725.0,0.0,0.0,0.0,,0.0,0.0,0.0,1000.0,0.0,0.0,No,No,0.0
3206,25.77186,-17.10641,201,9047,2012,Southern,Kazungula,7201.0,14.4131680827228,10.209773756878999,75.7672425578203,sandy_loam,6.143147536898639,0.12436044146480599,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,6,Head,Male,37.0,Standard 6; Grade 7,Monogamously married,,,0.0,6.625,0.0,6.625,0.0,0.0,0.0,6.625,0.0,0.0,6.625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,3.5,0.0,0.0,0.0,6.625,52.83018867924528,0.0,0.0,0.0,2814.0,0.0,0.0,0.0,,0.0,10.0,2.56,750000.0,0.0,0.0,No,No,0.0
3207,25.7742562796921,-17.141496492549802,35,9047,2019,Southern,Kazungula,7201.0,16.1274682985904,8.64700866274826,75.06867517388109,sandy_loam,6.09527656267232,0.11017016111353001,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,2,Head,Female,48.0,None,Polygamously married,20 days or more,More to farm work,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,3.0,5.56,2950.0,0.0,0.0,No,No,360.0
3208,25.77439,-17.14149,35,9047,2012,Southern,Kazungula,7201.0,16.1274682985904,8.64700866274826,75.06867517388109,sandy_loam,6.09527656267232,0.11017016111353001,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,2,Head,Female,41.0,Standard 6; Grade 7,Polygamously married,,,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,6.0,200000.0,1800000.0,100.0,No,No,0.0
3209,25.77441,-17.14173,33,9047,2012,Southern,Kazungula,7201.0,17.219946922393,8.942965129522221,73.86857407420109,sandy_loam,6.1311884946610995,0.129452118200374,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,5,Head,Male,55.0,Standard 5; Grade 6,Polygamously married,,,0.0,5.25,0.0,5.25,0.0,0.0,0.0,5.25,0.0,0.0,5.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,3.0,0.0,0.0,0.0,5.25,57.142857142857146,0.0,0.0,200.0,4600.0,0.0,3450.0,3899999.9999999995,,4.0,0.0,4.24,10500000.0,0.0,0.0,No,No,0.0
3210,25.77446,-17.14157,35,9047,2015,Southern,Kazungula,7201.0,17.219946922393,8.942965129522221,73.86857407420109,sandy_loam,6.1311884946610995,0.129452118200374,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,2,Head,Female,44.0,Standard 3; Grade 4,Polygamously married,20 days or more,More to farm work,0.0,1.125,0.0,1.125,0.0,0.0,0.125,1.0,0.0,0.0,1.125,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,6.0,2.9200000000000004,870.0,0.0,0.0,No,No,0.0
3211,25.7744640670717,-17.1415687864646,33,9047,2019,Southern,Kazungula,7201.0,17.219946922393,8.942965129522221,73.86857407420109,sandy_loam,6.1311884946610995,0.129452118200374,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,5,Head,Male,62.0,Standard 6; Grade 7,Polygamously married,20 days or more,More to farm work,0.0,3.0,0.0,3.0,0.0,0.0,0.5,2.5,0.0,0.0,3.0,83.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,2.5,60.0,0.0,0.0,400.0,3220.0,0.0,0.0,0.0,,5.0,10.0,9.339999999999998,20100.0,0.0,0.0,No,No,1800.0
3212,25.77449,-17.14157,33,9047,2015,Southern,Kazungula,7201.0,17.219946922393,8.942965129522221,73.86857407420109,sandy_loam,6.1311884946610995,0.129452118200374,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,5,Head,Male,58.0,Standard 6; Grade 7,Polygamously married,20 days or more,More to farm work,0.0,32.31,0.0,32.31,0.0,0.0,10.0,10.31,0.0,12.0,32.31,31.909625502940266,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.81,1.0,1.5,0.0,0.0,0.0,10.31,14.548981571290009,0.0,0.0,200.0,3450.0,0.0,862.5,1124.9999999999998,,7.0,0.0,7.4,47220.0,0.0,0.0,No,No,0.0
3213,25.77608,-17.16196,16,9047,2015,Southern,Kazungula,7201.0,15.1896843423614,9.61912178400625,75.03116697285041,sandy_loam,5.8688092325,0.16398243388277697,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,10,Head,Male,51.0,Standard 6; Grade 7,Polygamously married,20 days or more,More to farm work,0.0,4.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,2.0,75.0,0.0,0.0,0.0,3450.0,0.0,1380.0,1440.0,,6.0,4.0,7.44,4190.0,0.0,0.0,No,No,0.0
3214,25.77635,-17.09848,206,9047,2015,Southern,Kazungula,7201.0,16.2533497569118,11.3030846422136,72.3591893797658,sandy_loam,6.06212453377796,0.18810333916603603,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,2,Head,Male,58.0,Form 2; Grade 9,Monogamously married,20 days or more,More to farm work,0.0,3.25,0.0,3.25,0.0,0.0,2.0,1.25,0.0,0.0,3.25,38.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,1.25,40.0,0.0,0.0,0.0,1035.0,0.0,17.0,0.0,150.0,0.0,0.0,0.8,1590.0,0.0,0.0,No,No,0.0
3215,25.77639,-17.09165,208,9047,2015,Southern,Kazungula,7201.0,16.7887596775561,14.205184918484001,68.9474256661434,sandy_loam,6.2117005000905,0.136536461323925,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,4,Head,Male,54.0,Form 3; Grade 10,Monogamously married,20 days or more,More to farm work,0.0,14.72625,0.0,14.72625,0.0,3.0,0.0,11.72625,0.0,0.0,14.72625,79.62821492233257,20.37178507766743,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.10125,5.5,0.0,0.0,0.125,11.72625,46.903315211597906,0.0,0.0,0.0,6785.0,0.0,4600.0,4800.0,120.0,14.0,0.0,14.8,11700.0,0.0,0.0,No,No,0.0
3216,25.776510000000002,-17.14542,36,9047,2012,Southern,Kazungula,7201.0,15.6915112573616,9.66405868045709,74.6600668340193,sandy_loam,6.15290536113625,0.10790408047657302,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,7,Head,Male,39.0,Standard 5; Grade 6,Polygamously married,,,0.0,8.0,0.0,8.0,0.0,2.0,0.0,6.0,0.0,0.0,8.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,6.0,83.33333333333333,0.0,0.0,0.0,6325.0,0.0,5175.0,5449999.999999999,,2.0,4.0,7.02,5835000.0,550000.0,81.81818181818181,Yes,Yes,0.0
3217,25.7765823416412,-17.163469735533,16,9047,2019,Southern,Kazungula,7201.0,15.3337831117595,10.0089712368466,74.6534205815718,sandy_loam,6.0458486556529705,0.131005197610455,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,10,Head,Male,55.0,Standard 6; Grade 7,Monogamously married,20 days or more,More to farm work,0.0,5.060000002384186,0.0,5.060000002384186,0.0,0.0,0.0,5.060000002384186,0.0,0.0,5.060000002384186,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4050000011920929,0.4050000011920929,3.0,0.25,0.0,0.0,5.060000002384186,59.28853752147137,0.0,0.0,404.0,1725.0,0.0,0.0,0.0,,7.0,7.0,9.9,5400.0,1200.0,0.0,No,No,0.0
3218,25.7766537554562,-17.1453299559653,36,9047,2019,Southern,Kazungula,7201.0,15.6915112573616,9.66405868045709,74.6600668340193,sandy_loam,6.15290536113625,0.10790408047657302,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,13,Head,Female,42.0,Standard 3; Grade 4,Polygamously married,20 days or more,More to farm work,0.0,10.0,0.0,10.0,0.0,3.0,6.0,1.0,0.0,0.0,10.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,100.0,1437.5,0.0,0.0,0.0,,2.0,2.0,2.52,1960.0,520.0,23.076923076923077,No,No,581.8434600830078
3219,25.77674,-17.10373,211,9047,2012,Southern,Kazungula,7201.0,16.4392109287177,10.981037414340301,72.56906597171191,sandy_loam,6.092624400519741,0.19218512006548602,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,5,Head,Male,31.0,Form 1; Grade 8,Monogamously married,,,0.0,8.875,0.0,8.875,0.0,6.0,0.0,2.875,0.0,0.0,8.875,32.394366197183096,67.6056338028169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,2.5,0.0,0.0,0.0,2.875,86.95652173913044,0.0,0.0,200.0,6440.0,0.0,4715.0,5329999.999999999,,19.0,5.0,20.44,2130000.0,0.0,0.0,No,No,0.0
3220,25.777054745703897,-17.093030735850302,208,9047,2019,Southern,Kazungula,7201.0,14.776752970284901,12.8465349078777,72.313686800042,sandy_loam,6.208386006861059,0.107023150232723,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,5,Head,Male,58.0,Form 3; Grade 10,Monogamously married,20 days or more,More to farm work,0.0,7.5,0.0,7.5,0.0,0.0,3.0,4.5,0.0,0.0,7.5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.5,0.0,0.5,4.5,66.66666666666667,0.0,0.0,300.0,3622.5,0.0,747.5,1099.2646849155426,50.0,9.0,0.0,9.44,11000.0,0.0,0.0,No,No,0.0
3221,25.777079999999998,-17.09187,208,9047,2012,Southern,Kazungula,7201.0,15.295724664663698,14.016918127965601,70.4994920532486,sandy_loam,6.09410658739455,0.11366130289856,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,4,Head,Male,51.0,Form 2; Grade 9,Monogamously married,,,0.0,9.125,0.0,9.125,0.0,4.0,0.0,5.125,0.0,0.0,9.125,56.16438356164384,43.83561643835616,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.125,2.0,0.0,0.0,0.0,5.125,39.02439024390244,0.0,0.0,0.0,6440.0,0.0,5290.0,3036000.0,,16.0,0.0,16.16,21130000.0,0.0,0.0,No,No,0.0
3222,25.77879,-17.10303,211,9047,2015,Southern,Kazungula,7201.0,16.2685323525582,10.1079974823737,74.00596691138571,sandy_loam,6.180299842486531,0.15633572196496698,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,6,Head,Male,34.0,Standard 6; Grade 7,Monogamously married,20 days or more,More to farm work,0.0,4.625,0.0,4.625,0.0,0.0,1.0,3.625,0.0,0.0,4.625,78.37837837837837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,2.5,0.0,0.0,0.0,3.625,68.96551724137932,0.0,0.0,800.0,6900.0,0.0,5750.0,6764.705882352941,200.0,4.0,20.0,8.92,2830.0,0.0,0.0,No,No,0.0
3223,25.7787953317165,-17.103015971370002,211,9047,2019,Southern,Kazungula,7201.0,16.2685323525582,10.1079974823737,74.00596691138571,sandy_loam,6.180299842486531,0.15633572196496698,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,8,Head,Male,38.0,Standard 6; Grade 7,Monogamously married,20 days or more,More to farm work,0.0,13.0,0.0,13.0,0.0,0.0,2.0,11.0,0.0,0.0,13.0,84.61538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,0.0,0.0,11.0,54.54545454545455,0.0,0.0,1300.0,4600.0,0.0,2300.0,7999.999737739563,,16.0,37.0,25.6,4370.0,0.0,0.0,Yes,No,0.0
3224,25.780714955180898,-17.102871634997403,215,9047,2019,Southern,Kazungula,7201.0,16.8091224986355,10.5505603570819,72.6955899469225,sandy_loam,6.18446621402872,0.18177725222651395,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,7,Head,Male,43.0,Standard 6; Grade 7,Monogamously married,20 days or more,More to farm work,0.0,4.0,0.0,4.0,0.0,0.0,0.25,3.75,0.0,0.0,4.0,93.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.25,0.0,0.0,3.75,80.0,0.0,0.0,550.0,5175.0,0.0,2875.0,2999.9999701976776,200.0,3.0,10.0,5.840000000000001,3850.0,0.0,0.0,No,No,0.0
3225,25.780920000000002,-17.10299,215,9047,2015,Southern,Kazungula,7201.0,16.8091224986355,10.5505603570819,72.6955899469225,sandy_loam,6.18446621402872,0.18177725222651395,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,6,Head,Male,39.0,Standard 6; Grade 7,Monogamously married,20 days or more,More to farm work,0.0,5.5,0.0,5.5,0.0,1.0,0.25,4.25,0.0,0.0,5.5,77.27272727272727,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.25,4.25,70.58823529411765,0.0,0.0,400.0,2702.5,0.0,2300.0,2550.0,,2.0,14.0,5.120000000000001,1760.0,0.0,0.0,No,No,0.0
3226,25.7816,-17.10288,215,9047,2012,Southern,Kazungula,7201.0,17.3251743873821,10.3025161061127,72.62702895711159,sandy_loam,6.180844001126161,0.156758006135835,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,6,Head,Male,36.0,Form 1; Grade 8,Monogamously married,,,0.0,7.905,0.0,7.905,0.0,0.0,0.0,7.905,0.0,0.0,7.905,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,0.0,0.0,0.405,7.905,82.22643896268184,0.0,0.0,300.0,2012.5,0.0,1150.0,1299999.9999999998,,4.0,5.0,5.32,2470000.0,700000.0,0.0,Yes,No,1143532.3383084578
3227,25.78592,-17.101,219,9047,2012,Southern,Kazungula,7201.0,15.4109291749317,9.9068364424766,74.8960858067111,sandy_loam,6.205227881415889,0.173578303531272,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,4,Head,Female,24.0,Standard 4; Grade 5,Polygamously married,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1495.0,0.0,0.0,0.0,,0.0,6.0,1.2800000000000002,150000.0,0.0,0.0,Yes,No,0.0
3228,25.792370000000002,-17.09994,201,9047,2015,Southern,Kazungula,7201.0,15.8376018877285,9.737015817830061,74.4348358824859,sandy_loam,6.12898036628591,0.16062623991335,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,7,Head,Male,40.0,Standard 6; Grade 7,Monogamously married,20 days or more,More to farm work,0.0,9.0,0.0,9.0,0.0,1.0,3.0,5.0,0.0,0.0,9.0,55.55555555555556,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,60.0,0.0,0.0,0.0,1092.5,0.0,287.5,338.2352941176471,,0.0,24.0,5.600000000000001,1450.0,0.0,0.0,Yes,No,0.0
3229,25.79242814,-17.10005575,201,9047,2019,Southern,Kazungula,7201.0,15.8376018877285,9.737015817830061,74.4348358824859,sandy_loam,6.12898036628591,0.16062623991335,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,8,Head,Male,44.0,Standard 6; Grade 7,Monogamously married,20 days or more,More to farm work,0.0,4.887000000569969,0.0,4.887000000569969,0.0,0.5,1.0120000005699694,3.375,0.0,0.0,4.887000000569969,69.06077347260845,10.231225699645696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.25,0.0,0.125,3.375,74.07407407407408,0.0,0.0,0.0,804.0,0.0,0.0,0.0,,2.0,36.0,9.879999999999999,1500.0,2800.0,0.0,No,No,0.0
3230,25.79315,-13.35474,237,8018,2012,NorthWestern,Kasempa,7501.0,30.045807327115604,21.890402723489,48.226793493767204,sandy_clay_loam,5.335959727651099,0.610986938006143,III,Northern High Rainfall Zone,Relative Food Se,3,Head,Male,50.0,Standard 4; Grade 5,Monogamously married,,,0.0,0.875,0.0,0.875,0.0,0.0,0.0,0.875,0.0,0.0,0.875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.125,0.0,0.0,0.0,0.875,14.285714285714286,0.0,0.0,100.0,287.5,0.0,0.0,0.0,,0.0,0.0,0.48,8395000.0,0.0,0.0,No,No,0.0
3231,25.79328,-13.356029999999999,238,8018,2012,NorthWestern,Kasempa,7501.0,33.0496098728062,21.9736151062672,45.1423279163686,sandy_clay_loam,5.36587868306628,0.6817644634296609,III,Northern High Rainfall Zone,Relative Food Se,7,Head,Male,48.0,Form 1; Grade 8,Monogamously married,,,0.0,0.0,2.375,2.375,100.0,0.0,0.0,2.375,0.0,0.0,2.375,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.25,1.5,0.0,0.0,0.0,2.125,70.58823529411765,0.0,0.0,400.0,3450.0,0.0,1437.5,1624999.9999999998,,0.0,6.0,1.5200000000000002,1062000.0,0.0,0.0,Yes,No,0.0
3232,25.7935950066894,-17.1053582523018,226,9047,2019,Southern,Kazungula,7201.0,14.7870809805953,9.34974904998648,76.06414799628979,sandy_loam,6.08595321584869,0.0992742823072694,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,8,Head,Male,42.0,Form 1; Grade 8,Polygamously married,20 days or more,More to farm work,0.0,8.0,0.0,8.0,0.0,4.0,0.0,4.0,0.0,0.0,8.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,10580.0,0.0,0.0,0.0,,9.0,0.0,9.84,3700.0,0.0,0.0,Yes,No,0.0
3233,25.7937,-17.10543,226,9047,2012,Southern,Kazungula,7201.0,14.7870809805953,9.34974904998648,76.06414799628979,sandy_loam,6.08595321584869,0.0992742823072694,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,6,Head,Male,35.0,Form 2; Grade 9,Polygamously married,,,0.0,8.5,0.0,8.5,0.0,2.0,2.0,4.5,0.0,0.0,8.5,52.94117647058823,23.529411764705884,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,4.5,33.333333333333336,0.0,0.0,0.0,1840.0,0.0,0.0,0.0,,0.0,3.0,1.6,2020000.0,50000.0,0.0,Yes,No,180000.0
3234,25.79374,-13.344529999999999,218,8018,2015,NorthWestern,Kasempa,7501.0,25.284691839902397,22.7666624098564,51.777043278192,sandy_clay_loam,5.34509622146888,0.6749050776147979,III,Northern High Rainfall Zone,Relative Food Se,5,Head,Female,79.0,Sub-standard A or B; Grade 1,Widowed,20 days or more,More to farm work,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,100.0,0.0,0.0,200.0,1725.0,0.0,115.0,120.0,900.0,0.0,0.0,0.0,930.0,0.0,0.0,Yes,No,280.0
3235,25.79379726,-13.34501981,218,8018,2019,NorthWestern,Kasempa,7501.0,25.284691839902397,22.7666624098564,51.777043278192,sandy_clay_loam,5.34509622146888,0.6749050776147979,III,Northern High Rainfall Zone,Relative Food Se,6,Head,Female,83.0,None,Widowed,,,0.0,1.125,0.0,1.125,0.0,0.0,0.5,0.625,0.0,0.0,1.125,55.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.625,80.0,0.0,0.0,100.0,402.5,0.0,0.0,0.0,,0.0,0.0,0.12,970.0,360.0,0.0,Yes,Yes,220.0
3236,25.793860000000002,-13.35861,243,8018,2012,NorthWestern,Kasempa,7501.0,35.28218600131029,22.358038328559104,42.3515797531547,clay_loam,5.3896007785545805,0.777631459312173,III,Northern High Rainfall Zone,Relative Food Se,11,Head,Male,47.0,Standard 4; Grade 5,Monogamously married,,,0.0,4.0625,0.0,4.0625,0.0,0.0,2.0,2.0625,0.0,0.0,4.0625,50.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.0,2.0625,48.484848484848484,0.0,0.0,600.0,2300.0,0.0,1725.0,1949999.9999999998,,0.0,0.0,0.16,2020000.0,0.0,0.0,No,No,86206.89655172414
3237,25.79391,-17.105320000000003,219,9047,2015,Southern,Kazungula,7201.0,14.7870809805953,9.34974904998648,76.06414799628979,sandy_loam,6.08595321584869,0.0992742823072694,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,5,Head,Female,27.0,Standard 3; Grade 4,Polygamously married,20 days or more,More to farm work,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,1.2000000000000002,400.0,720.0,100.0,No,No,0.0
3238,25.79391,-17.105320000000003,226,9047,2015,Southern,Kazungula,7201.0,14.7870809805953,9.34974904998648,76.06414799628979,sandy_loam,6.08595321584869,0.0992742823072694,I,Luangwa-Zambezi Rift Valleys,Chronic Food ins,7,Head,Male,38.0,Form 1; Grade 8,Polygamously married,20 days or more,More to farm work,0.0,2.75,0.0,2.75,0.0,1.0,0.0,1.75,0.0,0.0,2.75,63.63636363636363,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5,0.0,0.0,0.0,1.75,85.71428571428571,0.0,0.0,100.0,2185.0,0.0,1035.0,1260.0,,0.0,9.0,2.04,17850.0,0.0,0.0,Yes,No,0.0
